"activitylabel" "subject" "tBodyAcc-mean()-X_mean" "tBodyAcc-mean()-Y_mean" "tBodyAcc-mean()-Z_mean" "tBodyAcc-std()-X_mean" "tBodyAcc-std()-Y_mean" "tBodyAcc-std()-Z_mean" "tGravityAcc-mean()-X_mean" "tGravityAcc-mean()-Y_mean" "tGravityAcc-mean()-Z_mean" "tGravityAcc-std()-X_mean" "tGravityAcc-std()-Y_mean" "tGravityAcc-std()-Z_mean" "tBodyAccJerk-mean()-X_mean" "tBodyAccJerk-mean()-Y_mean" "tBodyAccJerk-mean()-Z_mean" "tBodyAccJerk-std()-X_mean" "tBodyAccJerk-std()-Y_mean" "tBodyAccJerk-std()-Z_mean" "tBodyGyro-mean()-X_mean" "tBodyGyro-mean()-Y_mean" "tBodyGyro-mean()-Z_mean" "tBodyGyro-std()-X_mean" "tBodyGyro-std()-Y_mean" "tBodyGyro-std()-Z_mean" "tBodyGyroJerk-mean()-X_mean" "tBodyGyroJerk-mean()-Y_mean" "tBodyGyroJerk-mean()-Z_mean" "tBodyGyroJerk-std()-X_mean" "tBodyGyroJerk-std()-Y_mean" "tBodyGyroJerk-std()-Z_mean" "tBodyAccMag-mean()_mean" "tBodyAccMag-std()_mean" "tGravityAccMag-mean()_mean" "tGravityAccMag-std()_mean" "tBodyAccJerkMag-mean()_mean" "tBodyAccJerkMag-std()_mean" "tBodyGyroMag-mean()_mean" "tBodyGyroMag-std()_mean" "tBodyGyroJerkMag-mean()_mean" "tBodyGyroJerkMag-std()_mean" "fBodyAcc-mean()-X_mean" "fBodyAcc-mean()-Y_mean" "fBodyAcc-mean()-Z_mean" "fBodyAcc-std()-X_mean" "fBodyAcc-std()-Y_mean" "fBodyAcc-std()-Z_mean" "fBodyAccJerk-mean()-X_mean" "fBodyAccJerk-mean()-Y_mean" "fBodyAccJerk-mean()-Z_mean" "fBodyAccJerk-std()-X_mean" "fBodyAccJerk-std()-Y_mean" "fBodyAccJerk-std()-Z_mean" "fBodyGyro-mean()-X_mean" "fBodyGyro-mean()-Y_mean" "fBodyGyro-mean()-Z_mean" "fBodyGyro-std()-X_mean" "fBodyGyro-std()-Y_mean" "fBodyGyro-std()-Z_mean" "fBodyAccMag-mean()_mean" "fBodyAccMag-std()_mean" "fBodyBodyAccJerkMag-mean()_mean" "fBodyBodyAccJerkMag-std()_mean" "fBodyBodyGyroMag-mean()_mean" "fBodyBodyGyroMag-std()_mean" "fBodyBodyGyroJerkMag-mean()_mean" "fBodyBodyGyroJerkMag-std()_mean" "tBodyAcc-mean()-X_median" "tBodyAcc-mean()-Y_median" "tBodyAcc-mean()-Z_median" "tBodyAcc-std()-X_median" "tBodyAcc-std()-Y_median" "tBodyAcc-std()-Z_median" "tGravityAcc-mean()-X_median" "tGravityAcc-mean()-Y_median" "tGravityAcc-mean()-Z_median" "tGravityAcc-std()-X_median" "tGravityAcc-std()-Y_median" "tGravityAcc-std()-Z_median" "tBodyAccJerk-mean()-X_median" "tBodyAccJerk-mean()-Y_median" "tBodyAccJerk-mean()-Z_median" "tBodyAccJerk-std()-X_median" "tBodyAccJerk-std()-Y_median" "tBodyAccJerk-std()-Z_median" "tBodyGyro-mean()-X_median" "tBodyGyro-mean()-Y_median" "tBodyGyro-mean()-Z_median" "tBodyGyro-std()-X_median" "tBodyGyro-std()-Y_median" "tBodyGyro-std()-Z_median" "tBodyGyroJerk-mean()-X_median" "tBodyGyroJerk-mean()-Y_median" "tBodyGyroJerk-mean()-Z_median" "tBodyGyroJerk-std()-X_median" "tBodyGyroJerk-std()-Y_median" "tBodyGyroJerk-std()-Z_median" "tBodyAccMag-mean()_median" "tBodyAccMag-std()_median" "tGravityAccMag-mean()_median" "tGravityAccMag-std()_median" "tBodyAccJerkMag-mean()_median" "tBodyAccJerkMag-std()_median" "tBodyGyroMag-mean()_median" "tBodyGyroMag-std()_median" "tBodyGyroJerkMag-mean()_median" "tBodyGyroJerkMag-std()_median" "fBodyAcc-mean()-X_median" "fBodyAcc-mean()-Y_median" "fBodyAcc-mean()-Z_median" "fBodyAcc-std()-X_median" "fBodyAcc-std()-Y_median" "fBodyAcc-std()-Z_median" "fBodyAccJerk-mean()-X_median" "fBodyAccJerk-mean()-Y_median" "fBodyAccJerk-mean()-Z_median" "fBodyAccJerk-std()-X_median" "fBodyAccJerk-std()-Y_median" "fBodyAccJerk-std()-Z_median" "fBodyGyro-mean()-X_median" "fBodyGyro-mean()-Y_median" "fBodyGyro-mean()-Z_median" "fBodyGyro-std()-X_median" "fBodyGyro-std()-Y_median" "fBodyGyro-std()-Z_median" "fBodyAccMag-mean()_median" "fBodyAccMag-std()_median" "fBodyBodyAccJerkMag-mean()_median" "fBodyBodyAccJerkMag-std()_median" "fBodyBodyGyroMag-mean()_median" "fBodyBodyGyroMag-std()_median" "fBodyBodyGyroJerkMag-mean()_median" "fBodyBodyGyroJerkMag-std()_median"
"WALKING_UPSTAIRS" 26 0.272691394545455 -0.0281633797398182 -0.121943461236364 -0.169006952418182 -0.0491726302763636 -0.404596936545455 0.942095257090909 -0.246169656181818 -0.00199310572363636 -0.962011392181818 -0.937858157818182 -0.929636797636364 0.0755645318545455 0.00209171684890909 -0.0117089275472727 -0.290879965872727 -0.399771473818182 -0.677995585454545 -0.0247950825654545 -0.0657601804418182 0.0721458973490909 -0.550274396 -0.603097110545455 -0.3090880546 -0.0975590199454545 -0.0386244096705455 -0.0595558392545455 -0.515829417272727 -0.725210290909091 -0.556390218 -0.142874499381818 -0.1507071068 -0.142874499381818 -0.1507071068 -0.404463896363636 -0.334531344727273 -0.344427047636364 -0.514032410181818 -0.648099850181818 -0.661829656545455 -0.242820756127273 -0.185528313272727 -0.499502759272727 -0.142843838381818 -0.0439473073581818 -0.400902256363636 -0.304540556345455 -0.419344696 -0.639741264909091 -0.342075432 -0.420055781272727 -0.715726893818182 -0.427686570727273 -0.617112539636364 -0.342703926363636 -0.590812298 -0.598236639818182 -0.362052183090909 -0.167566383372727 -0.274226227272727 -0.294970470909091 -0.393715352181818 -0.556084778181818 -0.569632 -0.673580662727273 -0.669846294545455 0.26643709 -0.026848494 -0.11658484 -0.16711502 -0.040386608 -0.4087737 0.93790204 -0.25017068 -0.0041154457 -0.96576708 -0.95375109 -0.94929107 0.043389322 0.009883094 -0.012680843 -0.29616442 -0.40463912 -0.67783464 0.0059945431 -0.079309245 0.051930322 -0.57638493 -0.60412893 -0.29633685 -0.08852329 -0.044293916 -0.066642472 -0.50916882 -0.72510978 -0.56427431 -0.13578998 -0.14642208 -0.13578998 -0.14642208 -0.40296419 -0.35936213 -0.34329824 -0.52217798 -0.64431178 -0.66590758 -0.24978907 -0.19425815 -0.50792487 -0.13657777 -0.036823297 -0.4058942 -0.30771642 -0.42792189 -0.63867754 -0.34486087 -0.41434288 -0.71702413 -0.4151451 -0.61396281 -0.36009747 -0.60972806 -0.59396487 -0.35412703 -0.18191705 -0.27551519 -0.31049029 -0.41885438 -0.55226902 -0.57886068 -0.66701078 -0.67608188
"WALKING_UPSTAIRS" 27 0.265770253921569 -0.0200953324078431 -0.123530438196078 -0.295439547254902 -0.0950104077 -0.23070787672549 0.868000278627451 -0.229278659607843 -0.294642640196078 -0.956433874705882 -0.947713378627451 -0.926675381176471 0.0734763532039216 -0.0140229374470588 0.0067467910745098 -0.468066189411765 -0.426833499411765 -0.633722935098039 -0.0940344886803922 0.00212499391686275 0.140129855776471 -0.562461004705882 -0.587966800588235 -0.169960785215686 -0.0937518711117647 -0.0509235220237255 -0.0629013722509804 -0.695774947647059 -0.711148438235294 -0.676876469411765 -0.160589355980392 -0.37994878627451 -0.160589355980392 -0.37994878627451 -0.479067422156863 -0.464610567058824 -0.286145719598039 -0.501775426447059 -0.699895090784314 -0.724671165490196 -0.417607401176471 -0.249688517843137 -0.418886395098039 -0.253504065686275 -0.0794059822941176 -0.197338870980392 -0.50311385627451 -0.44246561254902 -0.608544241568627 -0.47892337254902 -0.450116431176471 -0.657139420784314 -0.544369229411765 -0.594092579607843 -0.400528455490196 -0.574254281745098 -0.587869474313725 -0.183508696647059 -0.393928937058824 -0.468707734509804 -0.460770277843137 -0.473011558823529 -0.607667730196078 -0.523335975411765 -0.71917980372549 -0.751714312941177 0.26843012 -0.01817146 -0.11578225 -0.29149237 -0.096510876 -0.23403759 0.88372148 -0.22579807 -0.333839 -0.97028508 -0.95515682 -0.9392738 0.083024496 -0.016985018 0.031767361 -0.47018402 -0.43453029 -0.63836604 -0.058128731 -0.052607887 0.13374514 -0.60051804 -0.5946782 -0.21249246 -0.095976211 -0.061011417 -0.039352549 -0.6946624 -0.71623691 -0.68350163 -0.1626946 -0.38623272 -0.1626946 -0.38623272 -0.48150563 -0.46378089 -0.30265044 -0.57835071 -0.69890556 -0.71933027 -0.42833585 -0.25134277 -0.42997843 -0.24167717 -0.087179849 -0.19740813 -0.50393953 -0.45131361 -0.61219811 -0.48226228 -0.46028726 -0.66649304 -0.56665021 -0.59846419 -0.43277852 -0.60657704 -0.59246576 -0.22454547 -0.39797542 -0.46827995 -0.45747362 -0.46990674 -0.64051293 -0.60895037 -0.71468573 -0.75691445
"WALKING_UPSTAIRS" 28 0.262005841764706 -0.0279443943478431 -0.121514025692157 -0.242062430294118 -0.146753877035294 -0.28598691372549 0.854508231764706 -0.333223996666667 -0.265207858431373 -0.944697800196078 -0.927641087843137 -0.900514013333333 0.0706831871117647 0.0222985408245098 0.00749081657058823 -0.312671655921569 -0.331602407372549 -0.637488941176471 -0.129362970764706 0.0212250958019608 0.103720987705882 -0.518818227843137 -0.479319521372549 -0.189306812833333 -0.080568055454902 -0.0492552129156863 -0.0752610437019608 -0.494282913529412 -0.690571101960784 -0.603568264117647 -0.186240503960784 -0.211928666470588 -0.186240503960784 -0.211928666470588 -0.388086248235294 -0.325362338235294 -0.263415282690196 -0.476923344705882 -0.620279797647059 -0.670132120784314 -0.266101343372549 -0.190589069119608 -0.401732939215686 -0.233726643921569 -0.178554981115686 -0.281685159607843 -0.318866730039216 -0.358009373333333 -0.587813565294118 -0.37027368 -0.349026567647059 -0.68790763372549 -0.403636283921569 -0.522066500784314 -0.318210999529412 -0.556383410588235 -0.459989315686274 -0.22624337505098 -0.213519364760784 -0.334626168823529 -0.294433415745098 -0.374495907647059 -0.534835409607843 -0.528187016862745 -0.662505819411765 -0.70485275745098 0.26002445 -0.021195874 -0.11185373 -0.24565948 -0.12979762 -0.29029056 0.8564614 -0.33499617 -0.25383799 -0.96107161 -0.94502505 -0.93486853 0.071111331 0.017755026 0.012371155 -0.31168718 -0.35434714 -0.64870777 -0.046196377 0.0078472701 0.069307772 -0.51478582 -0.48352973 -0.19962259 -0.091812863 -0.042287019 -0.067408194 -0.5005898 -0.69565714 -0.61230187 -0.18242977 -0.21208339 -0.18242977 -0.21208339 -0.39748519 -0.33321015 -0.31090373 -0.47217401 -0.61590967 -0.67379245 -0.27175895 -0.18418185 -0.42594812 -0.24527969 -0.17637206 -0.27503413 -0.33387139 -0.35928377 -0.59907337 -0.36892653 -0.3915263 -0.69569785 -0.3941665 -0.53348872 -0.34531081 -0.56037587 -0.47032343 -0.22249213 -0.21796615 -0.33933557 -0.31259473 -0.38545626 -0.53162148 -0.53604014 -0.65766373 -0.7134522
"WALKING_UPSTAIRS" 29 0.265423066877551 -0.0299465312326531 -0.118000587840816 -0.0867715569693878 -0.122128287642857 0.0995443502346939 0.929258953877551 -0.227120125306122 0.0443786011771429 -0.954189013061225 -0.923007798367347 -0.858849467142857 0.106345193353878 -0.000689019191836735 -0.0290713871612245 -0.182365815065306 -0.388624195510204 -0.678763766530612 0.0931989463020408 -0.152328112210204 0.0854318123467347 -0.323904731622449 0.0461103045102041 -0.37481514122449 -0.130429072653061 -0.0511035119816327 -0.0680938780306122 -0.474932606326531 -0.73422519244898 -0.558417024081633 0.00834360271428571 -0.0414696051693878 0.00834360271428571 -0.0414696051693878 -0.344324833061224 -0.254485176020408 0.0439627677608163 -0.0800476153673469 -0.617340803061225 -0.712846318367347 -0.109793480008163 -0.196011503540816 -0.320487882857143 -0.0790625306306122 -0.141258066657755 0.203057836877551 -0.225067771046939 -0.408886605510204 -0.646198587755102 -0.211385397877551 -0.408648946938776 -0.710116591836735 -0.260519290404082 -0.39404534122449 -0.34170013244898 -0.350338205020408 0.234346783653061 -0.444153056530612 -0.108306402963265 -0.155993755897959 -0.239108046693878 -0.280583556530612 -0.357213897032653 -0.074331469755102 -0.697454553061225 -0.756464186122449 0.26259225 -0.029003632 -0.11154605 -0.077814702 -0.1342479 0.076235577 0.92771095 -0.23390663 0.052851972 -0.96278758 -0.93469084 -0.89689545 0.11246958 0.0054675526 -0.068442333 -0.18476272 -0.3903836 -0.67871996 0.10802812 -0.11828365 0.085677823 -0.42709023 0.05188805 -0.38661704 -0.12352547 -0.039975287 -0.082376306 -0.47182559 -0.73346088 -0.55635732 0.019144763 -0.043457984 0.019144763 -0.043457984 -0.33207376 -0.26417984 0.015973991 -0.17765148 -0.6081298 -0.71087876 -0.091998939 -0.19266885 -0.312941 -0.08097196 -0.159004 0.18404339 -0.21389598 -0.40948641 -0.6489965 -0.20272842 -0.41225355 -0.70707571 -0.30150796 -0.41012453 -0.35241462 -0.49112087 0.24412265 -0.44910391 -0.087349261 -0.14884645 -0.24515537 -0.2734537 -0.40972591 -0.17516268 -0.6948287 -0.75212907
"WALKING_UPSTAIRS" 30 0.271415642261538 -0.0253311698786154 -0.124697493775385 -0.350504475230769 -0.127311157607692 0.0249468034966154 0.93182983 -0.226647292153846 -0.0221401100714154 -0.954033624307692 -0.914933936 -0.862402791230769 0.0579840372876923 -0.00358719228769231 0.0161506198923077 -0.535420203384615 -0.587214542923077 -0.761942025384615 -0.00355974576923077 -0.0779606464676923 0.0814699303289231 -0.493837520761538 -0.0840481513184615 -0.211573579892308 -0.108414261326154 -0.0141113353615385 -0.0364157841384615 -0.742749529538462 -0.743336958461538 -0.665150619230769 -0.137627857227385 -0.327410815861538 -0.137627857227385 -0.327410815861538 -0.596600099538461 -0.561837706461538 -0.113608367276923 -0.169293534323077 -0.718780256769231 -0.774439096769231 -0.420402828153846 -0.297813768569231 -0.36751984 -0.326260358153846 -0.104299180318462 0.121447414920923 -0.55067842 -0.592919440769231 -0.737803881230769 -0.561565206615385 -0.610826602 -0.78475388 -0.488039003123077 -0.366058433230769 -0.318937001538462 -0.503484236964615 0.0449545535584615 -0.253427074984615 -0.400588353846154 -0.394508080769231 -0.549784890615385 -0.580878133230769 -0.449150735076923 -0.151472278383077 -0.773974451846154 -0.791349425076923 0.27385271 -0.021977717 -0.12469316 -0.37312328 -0.12002267 0.059279994 0.92937153 -0.23329162 -0.025957343 -0.95882863 -0.92811738 -0.86509143 0.046127904 0.011094142 0.047571571 -0.56914112 -0.62559997 -0.76665684 0.003136114 -0.090016795 0.091716118 -0.52923252 -0.089091061 -0.20748507 -0.12573375 -0.034472645 -0.055252269 -0.76498279 -0.75096933 -0.66690136 -0.15433711 -0.36279775 -0.15433711 -0.36279775 -0.63264308 -0.61034844 -0.10443719 -0.16531358 -0.73669793 -0.76949452 -0.45524955 -0.2938169 -0.36787341 -0.33597006 -0.095232404 0.13564812 -0.59063697 -0.63046259 -0.74052141 -0.60298409 -0.64456912 -0.79720962 -0.50499064 -0.35137027 -0.31308566 -0.54511772 0.032769204 -0.26432958 -0.422658 -0.41406363 -0.57395775 -0.61703835 -0.44235044 -0.15050615 -0.77056822 -0.78986839
"WALKING_DOWNSTAIRS" 1 0.289188320408163 -0.00991850461020408 -0.107566190908163 0.0300353383483878 -0.0319359434489796 -0.230434213204082 0.931874418979592 -0.266610338979592 -0.0621199585938775 -0.950559811632653 -0.937018658979592 -0.895939695102041 0.0541553164897959 0.0296504490408163 -0.0109719730183673 -0.012283860544898 -0.101601390640816 -0.345735032326531 -0.0350781902989796 -0.0909371290204082 0.0900850142030612 -0.458030542938775 -0.126349194938775 -0.124702454242857 -0.0739592036271429 -0.0439902783367347 -0.0270461061061224 -0.487027342244898 -0.238824827530612 -0.268761480242857 0.0271882914106122 0.0198843506265306 0.0271882914106122 0.0198843506265306 -0.0894474807979592 -0.0257877197081633 -0.0757412543673469 -0.225724368061224 -0.295463843346939 -0.306510645530612 0.0382291831510204 0.00154990783591837 -0.225574471693878 0.0243308391387755 -0.112963739953061 -0.297927894693878 -0.0276638676122449 -0.12866715764898 -0.288334735714286 -0.0863278966402041 -0.134580008877551 -0.401721464285714 -0.352449631363265 -0.0557022524693878 -0.0318694271979592 -0.495422486102041 -0.181414728657143 -0.238443565306122 0.0965845343040816 -0.186530301073469 0.0262184949326531 -0.104052260726531 -0.185720285744898 -0.398350390122449 -0.281963359177551 -0.391919876612245 0.28134949 -0.0075220252 -0.1095915 0.026284824 -0.03574553 -0.23035782 0.93203802 -0.26803107 -0.051933496 -0.95714561 -0.94146904 -0.89979118 0.05093887 0.030894841 0.013159109 -0.018679711 -0.12235991 -0.33837871 -0.073423786 -0.098699586 0.099219275 -0.39244675 -0.13965682 -0.12087797 -0.075669852 -0.018155334 -0.019976938 -0.48668696 -0.25649015 -0.28690586 0.027670965 0.012738503 0.027670965 0.012738503 -0.10010991 -0.029108804 -0.066701101 -0.21352886 -0.30164164 -0.34730564 0.033945336 -0.032699168 -0.23513046 0.0084620015 -0.11410808 -0.3058672 -0.043269084 -0.14859186 -0.28058501 -0.073829416 -0.13216735 -0.39075595 -0.32134794 -0.081013533 -0.055381283 -0.42680749 -0.17622615 -0.22826933 0.083741909 -0.19421705 0.0081418252 -0.10038422 -0.18616832 -0.40778652 -0.32529153 -0.39254963
"WALKING_DOWNSTAIRS" 2 0.27761534806383 -0.0226614158361702 -0.116812942382979 0.0463666814446808 0.262881788951064 -0.10283790806383 0.861831345531915 -0.325780100638298 -0.0438890162723404 -0.940361759574468 -0.940068525531915 -0.931438313191489 0.110040615569574 -0.00327959081489362 -0.0209351677765957 0.147249143238298 0.126828014557447 -0.340122023191489 -0.11594735287234 -0.00482329231914894 0.097173808906383 -0.320789230008511 -0.415739144893617 -0.279418388042553 -0.0581038498510638 -0.0421470257531915 -0.0710229816893617 -0.243940592553192 -0.469396701106383 -0.218266318606383 0.0899511204978723 0.215586334889362 0.0899511204978723 0.215586334889362 0.00565516335106383 0.22961718512766 -0.162188586930426 -0.274844110531915 -0.410872671489362 -0.343187875404255 0.112841160325532 0.278345041765957 -0.131290772 0.0161046198595745 0.171973972957447 -0.162032894287234 0.138120681087234 0.0962091607617021 -0.271498721106383 0.0499590624829787 0.0808333491276596 -0.408227423191489 -0.145775970406383 -0.361913824 -0.0874944736085106 -0.379436674361702 -0.458732747446809 -0.422987665106383 0.293424826591489 -0.0214787881723404 0.222247409576596 0.227480732542553 -0.320838543553191 -0.372576755361702 -0.380175306489362 -0.343698985425532 0.27873663 -0.018153403 -0.1260511 0.056146545 0.26128485 -0.15395808 0.86875544 -0.33234194 0.024746154 -0.94737856 -0.94220621 -0.936338 0.068800214 -0.013227115 0.0077113564 0.15750824 0.093298737 -0.32605422 -0.11269568 0.019575582 0.068691573 -0.326839 -0.41249567 -0.27252004 -0.081117114 -0.039552477 -0.066792333 -0.25752405 -0.49218321 -0.21992792 0.094583508 0.232446 0.094583508 0.232446 0.0039954428 0.19109367 -0.1336128 -0.24231799 -0.42150307 -0.38207988 0.10159014 0.25856632 -0.15328676 -0.01542045 0.17476612 -0.24801508 0.12471413 0.047647474 -0.26038781 0.060025554 0.048944596 -0.3894322 -0.12791416 -0.36744843 -0.083562797 -0.39316201 -0.45881422 -0.43258905 0.30028262 -0.02911982 0.19250786 0.21743532 -0.32514935 -0.38690664 -0.41504105 -0.38064503
"WALKING_DOWNSTAIRS" 3 0.292423484693878 -0.0193554079328571 -0.116139842908163 -0.0574100475102041 -0.0331503723387755 -0.362240245489796 0.939057787755102 -0.228829214285714 -0.102352758040816 -0.950061129591837 -0.946094637755102 -0.899943947755102 0.0725689294489796 0.0109707769183673 -0.00202727978142857 -0.0858010042244898 -0.111439194979592 -0.571735243061224 -0.13157327645102 -0.0139358043959184 0.123826738353061 -0.261653414014286 -0.546740387959184 -0.44230776755102 -0.0778701650285714 -0.0391567930959184 -0.0416193131122449 -0.285683162346939 -0.680947338163265 -0.374605412306122 -0.0628126118283674 -0.0411340078469388 -0.0628126118283674 -0.0411340078469388 -0.205239246653061 -0.0926324494530612 -0.215294501244898 -0.245794699346939 -0.508567577142857 -0.583919211020408 -0.0421706943244898 -0.00770048300204082 -0.404452414285714 -0.0654417192653061 -0.109722354322449 -0.389723034061224 -0.0906707125102041 -0.135938542632653 -0.529059450612245 -0.165442898685714 -0.14772824006198 -0.613525074285714 -0.129066574295918 -0.542694164081633 -0.302866461179592 -0.30863033105102 -0.553094540204082 -0.548164313265306 0.0289413195612245 -0.233849422120408 -0.049477977322449 -0.159102288018367 -0.332376629371429 -0.322440827020408 -0.576277199387755 -0.624910820612245 0.29480972 -0.016522642 -0.11660425 -0.089973058 -0.081178636 -0.36335291 0.9412991 -0.23298304 -0.10326493 -0.95136186 -0.95179047 -0.91471731 0.10123714 0.020611052 -0.0030807857 -0.14453871 -0.15908976 -0.57215379 -0.106919 -0.0064460229 0.12853727 -0.2776826 -0.55358679 -0.45183238 -0.072258429 -0.059166533 -0.04890889 -0.32521365 -0.68453264 -0.37457968 -0.0822611 -0.075078435 -0.0822611 -0.075078435 -0.25350505 -0.13705207 -0.22387944 -0.32969262 -0.52689527 -0.59631252 -0.066459472 -0.015228583 -0.40716868 -0.098005641 -0.1423711 -0.41882942 -0.12540221 -0.17144034 -0.52804831 -0.21690417 -0.19156122 -0.60099976 -0.11984956 -0.54579313 -0.32675267 -0.30853433 -0.56802653 -0.55442812 -0.0043327375 -0.24980272 -0.087074062 -0.18330777 -0.37114945 -0.41873469 -0.58991725 -0.62755331
"WALKING_DOWNSTAIRS" 4 0.279965329555556 -0.00980200850666667 -0.1067775246 0.0111935496222222 -0.21859832499 -0.479185977111111 0.947731858666667 -0.0620852772955556 0.148714808888889 -0.955258881333333 -0.932066041111111 -0.937753794444444 0.0971862748866667 0.00563780215111111 -0.00729137766444444 -0.145759708684667 -0.146242294857778 -0.626646986888889 -0.102838822533333 -0.0704025952333333 0.05926394948 -0.370244695288889 -0.699453537111111 -0.498480800444444 -0.0921282734666667 -0.0348434913444444 -0.0492836435688889 -0.395995494444444 -0.816858240222222 -0.325780073711111 -0.0491616726733333 -0.0819559041111111 -0.0491616726733333 -0.0819559041111111 -0.228851413747333 -0.216858921977778 -0.3466062928 -0.3805726254 -0.592843014888889 -0.637079543555556 -0.0722392276888889 -0.129606639466667 -0.494683451555556 0.0390098262533333 -0.32253131772 -0.512694303111111 -0.16163290774 -0.172941628735556 -0.583917371333333 -0.208250062317778 -0.177202094317778 -0.668867334444444 -0.240298893435556 -0.717545840444444 -0.318306481022222 -0.414919000955556 -0.691518367333333 -0.621658471333333 -0.01907433524 -0.263644030288889 -0.175295286557778 -0.280426776955556 -0.429213369555556 -0.457674088 -0.621752455777778 -0.685470931777778 0.27377455 -0.007301699 -0.10476352 0.034057343 -0.20861069 -0.46675464 0.94797524 -0.05691296 0.14434646 -0.96104261 -0.93433968 -0.94940219 0.12276109 0.01194873 0.012914611 -0.1399059 -0.15015219 -0.63376131 -0.1493008 -0.0699527 0.05638533 -0.34680863 -0.7030946 -0.51856746 -0.071925132 -0.031628843 -0.036342589 -0.40800348 -0.8189634 -0.34081631 -0.03304231 -0.047703052 -0.03304231 -0.047703052 -0.22144046 -0.20458102 -0.34131018 -0.39831742 -0.59585547 -0.64389303 -0.056825286 -0.14084214 -0.49155548 0.049279342 -0.31964623 -0.49224702 -0.1876839 -0.18705644 -0.58616794 -0.18494699 -0.14956132 -0.67144255 -0.23996531 -0.72049901 -0.3299915 -0.43520966 -0.69681698 -0.64210433 -0.022025444 -0.20693801 -0.16925952 -0.2518402 -0.43398934 -0.47862432 -0.620859 -0.68756844
"WALKING_DOWNSTAIRS" 5 0.29354392712766 -0.00850107533191489 -0.100319930659574 0.275046110468085 0.0907630761042553 -0.325891435319149 0.956649352553192 -0.0607578318319149 0.0216777910246191 -0.950490938510638 -0.912363420851064 -0.927192732978723 0.109650600459574 0.0137618233808511 0.0213397664446809 0.0322415501638298 0.0473612314702128 -0.52265163787234 -0.068294569906383 -0.0707805998787234 0.0806559989574468 -0.46064684487234 -0.409134149148936 -0.227869042382979 -0.110149008255319 -0.0708296588478723 -0.0399656935617021 -0.411302217446809 -0.514591487234043 -0.0344217467042553 0.211138853638298 0.205422375957447 0.211138853638298 0.205422375957447 -0.0637528559361702 -0.0292570509829787 -0.218029835319149 -0.360678305253192 -0.39719562106383 -0.450303212340426 0.0984320090212766 0.0792280694042553 -0.374740089574468 0.336554724893617 0.0268269875085106 -0.353397850212766 -0.0368012151170213 -0.0568032957531915 -0.491979946170213 0.011055933212766 0.0901720096791489 -0.551178075319149 -0.295345101425532 -0.382483075106383 -0.034175027916383 -0.51494094106383 -0.431552775319149 -0.374705187021277 0.155742168808511 0.0428533623276596 0.00918394264170213 -0.089735699787234 -0.349338414731915 -0.484141274255319 -0.453697247021277 -0.487128422553191 0.27857697 -0.015919992 -0.1017713 0.29849248 0.072045169 -0.33190674 0.95564136 -0.037288954 0.019318147 -0.95416267 -0.91842894 -0.9392947 0.095723178 -0.0065161294 0.012328094 0.05438708 0.048177704 -0.53817098 -0.077187145 -0.064302604 0.074806515 -0.47324922 -0.4122238 -0.21470361 -0.1040545 -0.10009649 -0.027459813 -0.4155111 -0.52515701 -0.028948281 0.21205119 0.17127249 0.21205119 0.17127249 -0.092214733 -0.055420573 -0.2219481 -0.3959973 -0.39707438 -0.47746051 0.1124826 0.066086356 -0.38744815 0.35409693 -0.0027723506 -0.37382953 -0.024760547 -0.040187912 -0.50733176 -0.023157151 0.079348645 -0.56732263 -0.31896828 -0.39403349 -0.025327936 -0.53111163 -0.43180556 -0.36861436 0.1495441 0.031050958 -0.0096277825 -0.099302926 -0.36261018 -0.51201153 -0.45630649 -0.5149439
